date_production,site,ligne_production,type_piece,ordre_fabrication,quantite_produite,quantite_conforme,quantite_non_conforme,temps_cycle_min,delai_prevu_jours,delai_reel_jours,statut_livraison,type_anomalie,gravite_anomalie,cout_non_qualite,operateur_equipe,shift,taux_disponibilite_machine,temperature_machine,vibration_machine,taux_conformite,taux_non_conformite,retard_livraison,mois_production,annee_mois,productivite_par_heure,ecart_delai_jours,presence_anomalie,anomalie_critique,anomalie_stats_temps_cycle_min,anomalie_stats_cout_non_qualite,anomalie_stats_temperature_machine,anomalie_stats_vibration_machine
2025-12-24,Montoir-de-Bretagne,Ligne A330,Cadre structure,OF-2024-009268,75,73,2,41.89,6,6,À l'heure,Contrôle qualité bloquant,Critique,1666.32,Équipe Delta,Matin,0.9521,63.93,2.36,0.9733333333333334,0.02666666666666667,False,2025-12,2025-12-01,104.55956075435664,0,True,True,False,False,False,False
2025-12-24,Casablanca,Ligne A320,Sous-ensemble composite,OF-2025-004849,61,55,6,60.59,9,9,À l'heure,Écart documentaire,Majeure,2118.99,Équipe Bravo,Matin,0.8657,75.15,3.03,0.9016393442622951,0.09836065573770492,False,2025-12,2025-12-01,54.46443307476481,0,True,False,False,False,False,False
2025-12-24,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2024-000138,47,45,2,45.39,5,5,À l'heure,Défaut assemblage,Majeure,1391.31,Équipe Bravo,Après-midi,0.9127,61.14,2.75,0.9574468085106383,0.0425531914893617,False,2025-12,2025-12-01,59.48446794448116,0,True,False,False,False,False,False
2025-12-24,Montoir-de-Bretagne,Ligne A350,Cadre structure,OF-2024-001658,48,46,2,47.88,2,1,À l'heure,Retouche peinture,Majeure,820.45,Équipe Delta,Après-midi,0.9008,68.56,2.8,0.9583333333333334,0.041666666666666664,False,2025-12,2025-12-01,57.64411027568922,-1,True,False,False,False,False,False
2025-12-24,Montoir-de-Bretagne,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-001623,76,75,1,52.15,10,10,À l'heure,Retouche peinture,Majeure,599.66,Équipe Charlie,Après-midi,0.9304,59.01,1.77,0.9868421052631579,0.013157894736842105,False,2025-12,2025-12-01,86.2895493767977,0,True,False,False,False,False,False
2025-12-24,Casablanca,Ligne A320,Plancher cabine,OF-2024-006480,56,54,2,38.79,3,5,En retard,Non-conformité matière,Majeure,1018.22,Équipe Alpha,Matin,0.9873,67.01,2.31,0.9642857142857143,0.03571428571428571,True,2025-12,2025-12-01,83.52668213457078,2,True,False,False,False,False,False
2025-12-24,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2025-010835,78,74,4,80.17,4,4,À l'heure,Non-conformité matière,Critique,2418.94,Équipe Alpha,Après-midi,0.9916,66.46,2.53,0.9487179487179487,0.05128205128205128,False,2025-12,2025-12-01,55.382312585755265,0,True,True,False,False,False,False
2025-12-24,Rochefort,Ligne Assemblage Cabine,Cadre structure,OF-2024-002684,53,49,4,42.48,5,4,À l'heure,Écart documentaire,Mineure,1520.27,Équipe Alpha,Nuit,0.9515,71.09,3.22,0.9245283018867925,0.07547169811320754,False,2025-12,2025-12-01,69.2090395480226,-1,True,False,False,False,False,False
2025-12-24,Casablanca,Ligne A350,Plancher cabine,OF-2024-005968,50,49,1,55.72,2,2,À l'heure,Défaut dimensionnel,Mineure,409.79,Équipe Charlie,Après-midi,0.9186,63.63,2.83,0.98,0.02,False,2025-12,2025-12-01,52.76381909547739,0,True,False,False,False,False,False
2025-12-24,Rochefort,Ligne Assemblage Cabine,Porte avion,OF-2025-002193,84,77,7,46.49,8,8,À l'heure,Défaut assemblage,Mineure,2552.12,Équipe Charlie,Après-midi,0.9204,55.72,3.09,0.9166666666666666,0.08333333333333333,False,2025-12,2025-12-01,99.37620993762098,0,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A320,Cadre structure,OF-2025-004529,77,75,2,43.345,10,9,À l'heure,Défaut dimensionnel,Majeure,807.09,Équipe Delta,Matin,0.9271,75.39,1.59,0.974025974025974,0.025974025974025976,False,2025-12,2025-12-01,103.81820279155613,-1,True,False,False,False,False,False
2025-12-25,Rochefort,Ligne A320,Porte avion,OF-2024-004960,65,63,2,63.35,8,7,À l'heure,Défaut assemblage,Majeure,990.36,Équipe Alpha,Après-midi,0.8554,76.17,2.69,0.9692307692307692,0.03076923076923077,False,2025-12,2025-12-01,59.668508287292816,-1,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A350,Panneau fuselage,OF-2024-007694,53,49,4,66.97,8,7,À l'heure,Non-conformité matière,Majeure,1969.78,Équipe Delta,Matin,0.9529,75.52,3.31,0.9245283018867925,0.07547169811320754,False,2025-12,2025-12-01,43.900253845005224,-1,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A330,Panneau fuselage,OF-2025-008321,59,59,0,42.87,4,9,En retard,Aucune,Aucune,0.0,Équipe Delta,Matin,0.8945,69.76,2.2,1.0,0.0,True,2025-12,2025-12-01,82.57522743177049,5,False,False,False,False,False,False
2025-12-25,Rochefort,Ligne A320,Panneau fuselage,OF-2025-007139,57,50,7,49.59,7,7,À l'heure,Contrôle qualité bloquant,Critique,2885.35,Équipe Alpha,Matin,0.8846,60.31,2.6,0.8771929824561403,0.12280701754385964,False,2025-12,2025-12-01,60.49606775559589,0,True,True,False,False,False,False
2025-12-25,Casablanca,Ligne A330,Plancher cabine,OF-2024-009262,47,46,1,46.04,6,6,À l'heure,Non-conformité matière,Majeure,800.71,Équipe Charlie,Après-midi,0.8805,63.82,1.55,0.9787234042553191,0.02127659574468085,False,2025-12,2025-12-01,59.94787141615986,0,True,False,False,False,False,False
2025-12-25,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2025-002507,62,58,4,31.34,6,5,À l'heure,Panne machine,Majeure,1827.91,Équipe Charlie,Nuit,0.8082,71.1,3.35,0.9354838709677419,0.06451612903225806,False,2025-12,2025-12-01,111.04020421186982,-1,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A320,Panneau fuselage,OF-2024-006596,57,56,1,41.52,6,12,En retard,Retouche peinture,Majeure,722.41,Équipe Charlie,Matin,0.9831,68.08,2.71,0.9824561403508771,0.017543859649122806,True,2025-12,2025-12-01,80.92485549132947,6,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A330,Plancher cabine,OF-2024-004928,57,57,0,28.32,3,9,En retard,Aucune,Aucune,0.0,Équipe Alpha,Après-midi,0.8485,79.72,2.66,1.0,0.0,True,2025-12,2025-12-01,120.76271186440677,6,False,False,False,False,False,False
2025-12-25,Casablanca,Ligne A350,Porte avion,OF-2025-003925,59,56,3,72.01,10,10,À l'heure,Non-conformité matière,Majeure,1629.88,Équipe Bravo,Nuit,0.8276,65.04,2.75,0.9491525423728814,0.05084745762711865,False,2025-12,2025-12-01,46.66018608526593,0,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A350,Cadre structure,OF-2025-008381,62,60,2,58.91,6,7,En retard,Défaut assemblage,Mineure,675.09,Équipe Charlie,Après-midi,0.9879,62.69,2.63,0.967741935483871,0.03225806451612903,True,2025-12,2025-12-01,61.11016805296215,1,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A330,Panneau fuselage,OF-2024-009230,57,54,3,56.63,10,10,À l'heure,Défaut assemblage,Mineure,1163.51,Équipe Alpha,Matin,0.9833,66.91,2.11,0.9473684210526315,0.05263157894736842,False,2025-12,2025-12-01,57.21349108246512,0,True,False,False,False,False,False
2025-12-25,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2024-007620,72,69,3,42.33,11,10,À l'heure,Non-conformité matière,Majeure,1259.08,Équipe Delta,Matin,0.9625,61.67,3.06,0.9583333333333334,0.041666666666666664,False,2025-12,2025-12-01,97.80297661233168,-1,True,False,False,False,False,False
2025-12-25,Rochefort,Ligne A350,Cadre structure,OF-2025-003165,66,64,2,54.38,9,9,À l'heure,Écart documentaire,Majeure,985.01,Équipe Charlie,Nuit,0.9157,60.99,2.01,0.9696969696969697,0.030303030303030304,False,2025-12,2025-12-01,70.61419639573373,0,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne A320,Sous-ensemble composite,OF-2025-009557,68,66,2,61.65,6,9,En retard,Retouche peinture,Mineure,754.24,Équipe Bravo,Matin,0.8603,56.07,1.7,0.9705882352941176,0.029411764705882353,True,2025-12,2025-12-01,64.23357664233576,3,True,False,False,False,False,False
2025-12-25,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-002567,55,52,3,51.26,6,6,À l'heure,Non-conformité matière,Majeure,1317.15,Équipe Alpha,Matin,0.8384,70.35,3.0,0.9454545454545454,0.05454545454545454,False,2025-12,2025-12-01,60.86617245415529,0,True,False,False,False,False,False
2025-12-25,Rochefort,Ligne A320,Porte avion,OF-2024-004088,68,67,1,60.83,8,8,À l'heure,Panne machine,Critique,1200.93,Équipe Bravo,Nuit,0.8086,78.04,3.04,0.9852941176470589,0.014705882352941176,False,2025-12,2025-12-01,66.08581292125595,0,True,True,False,False,False,False
2025-12-25,Rochefort,Ligne A320,Panneau fuselage,OF-2024-010138,82,81,1,43.73,10,10,À l'heure,Défaut dimensionnel,Majeure,659.58,Équipe Alpha,Matin,0.9615,64.72,2.64,0.9878048780487805,0.012195121951219513,False,2025-12,2025-12-01,111.1365195517951,0,True,False,False,False,False,False
2025-12-25,Montoir-de-Bretagne,Ligne A320,Plancher cabine,OF-2024-003256,55,55,0,35.58,7,11,En retard,Aucune,Aucune,0.0,Équipe Alpha,Après-midi,0.8747,65.77,3.18,1.0,0.0,True,2025-12,2025-12-01,92.7487352445194,4,False,False,False,False,False,False
2025-12-25,Rochefort,Ligne A330,Plancher cabine,OF-2025-007447,70,70,0,45.2,8,7,À l'heure,Aucune,Aucune,0.0,Équipe Bravo,Matin,0.9349,66.78,2.58,1.0,0.0,False,2025-12,2025-12-01,92.92035398230088,-1,False,False,False,False,False,False
2025-12-25,Casablanca,Ligne A350,Porte avion,OF-2025-009801,65,62,3,68.15,2,2,À l'heure,Écart documentaire,Majeure,1493.49,Équipe Charlie,Après-midi,0.9248,68.52,2.25,0.9538461538461539,0.046153846153846156,False,2025-12,2025-12-01,54.585473220836384,0,True,False,False,False,False,False
2025-12-26,Casablanca,Ligne Composite,Panneau fuselage,OF-2024-000592,82,79,3,53.93,9,9,À l'heure,Panne machine,Critique,1734.64,Équipe Charlie,Nuit,0.8036,69.8,3.66,0.9634146341463414,0.036585365853658534,False,2025-12,2025-12-01,87.89171147784164,0,True,True,False,False,False,False
2025-12-26,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2025-008329,66,62,4,46.27,8,8,À l'heure,Défaut assemblage,Majeure,1613.78,Équipe Delta,Nuit,0.9028,70.69,2.9,0.9393939393939394,0.06060606060606061,False,2025-12,2025-12-01,80.39766587421656,0,True,False,False,False,False,False
2025-12-26,Casablanca,Ligne A320,Panneau fuselage,OF-2024-011392,74,69,5,57.64,10,10,À l'heure,Retouche peinture,Mineure,1712.24,Équipe Bravo,Nuit,0.8799,75.35,1.97,0.9324324324324325,0.06756756756756757,False,2025-12,2025-12-01,71.82512144344206,0,True,False,False,False,False,False
2025-12-26,Rochefort,Ligne Composite,Cadre structure,OF-2024-002686,59,55,4,59.6,8,14,En retard,Défaut assemblage,Mineure,1320.85,Équipe Alpha,Après-midi,0.8922,75.36,2.67,0.9322033898305084,0.06779661016949153,True,2025-12,2025-12-01,55.36912751677852,6,True,False,False,False,False,False
2025-12-26,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-010081,63,60,3,52.87,5,6,En retard,Écart documentaire,Mineure,1309.29,Équipe Charlie,Après-midi,0.9595,73.53,2.86,0.9523809523809523,0.047619047619047616,True,2025-12,2025-12-01,68.09154529979195,1,True,False,False,False,False,False
2025-12-26,Montoir-de-Bretagne,Ligne A320,Cadre structure,OF-2025-000667,62,61,1,46.43,11,14,En retard,Défaut assemblage,Majeure,717.9,Équipe Bravo,Nuit,0.9663,67.69,1.88,0.9838709677419355,0.016129032258064516,True,2025-12,2025-12-01,78.82834374326943,3,True,False,False,False,False,False
2025-12-26,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2024-007468,62,57,5,70.63,3,6,En retard,Contrôle qualité bloquant,Majeure,2095.76,Équipe Alpha,Après-midi,0.8985,67.7,1.59,0.9193548387096774,0.08064516129032258,True,2025-12,2025-12-01,48.42135070083534,3,True,False,False,False,False,False
2025-12-26,Montoir-de-Bretagne,Ligne A320,Sous-ensemble composite,OF-2025-007285,71,68,3,64.57,10,10,À l'heure,Contrôle qualité bloquant,Critique,1926.42,Équipe Delta,Après-midi,0.9426,71.13,1.58,0.9577464788732394,0.04225352112676056,False,2025-12,2025-12-01,63.18723865572248,0,True,True,False,False,False,False
2025-12-26,Rochefort,Ligne A330,Plancher cabine,OF-2025-011183,57,56,1,34.24,6,6,À l'heure,Écart documentaire,Mineure,341.99,Équipe Delta,Nuit,0.9818,67.56,2.34,0.9824561403508771,0.017543859649122806,False,2025-12,2025-12-01,98.13084112149532,0,True,False,False,False,False,False
2025-12-26,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2025-001513,61,60,1,45.57,2,4,En retard,Contrôle qualité bloquant,Critique,1384.44,Équipe Alpha,Après-midi,0.9105,74.6,3.39,0.9836065573770492,0.01639344262295082,True,2025-12,2025-12-01,78.99934167215274,2,True,True,False,False,False,False
2025-12-26,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-001620,70,70,0,52.76,9,13,En retard,Aucune,Aucune,0.0,Équipe Alpha,Après-midi,0.8804,73.12,2.5,1.0,0.0,True,2025-12,2025-12-01,79.6057619408643,4,False,False,False,False,False,False
2025-12-26,Montoir-de-Bretagne,Ligne A350,Porte avion,OF-2025-002869,74,64,10,60.18,5,6,En retard,Non-conformité matière,Majeure,3304.62,Équipe Bravo,Matin,0.8866,69.96,2.87,0.8648648648648649,0.13513513513513514,True,2025-12,2025-12-01,63.8085742771685,1,True,False,False,False,False,False
2025-12-26,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-011458,72,71,1,40.2,4,4,À l'heure,Panne machine,Majeure,575.16,Équipe Charlie,Nuit,0.7878,67.64,2.62,0.9861111111111112,0.013888888888888888,False,2025-12,2025-12-01,105.97014925373134,0,True,False,False,False,False,False
2025-12-26,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-007359,41,39,2,56.21,8,8,À l'heure,Défaut assemblage,Critique,1628.29,Équipe Charlie,Matin,0.9809,76.53,2.02,0.9512195121951219,0.04878048780487805,False,2025-12,2025-12-01,41.62960327343889,0,True,True,False,False,False,False
2025-12-27,Rochefort,Ligne A330,Panneau fuselage,OF-2024-003194,62,58,4,52.86,2,3,En retard,Défaut dimensionnel,Majeure,2028.49,Équipe Charlie,Matin,0.9846,54.21,2.39,0.9354838709677419,0.06451612903225806,True,2025-12,2025-12-01,65.83427922814982,1,True,False,False,False,False,False
2025-12-27,Rochefort,Ligne A350,Panneau fuselage,OF-2024-008554,52,46,6,51.91,7,7,À l'heure,Panne machine,Critique,2613.01,Équipe Bravo,Après-midi,0.8367,67.67,3.44,0.8846153846153846,0.11538461538461539,False,2025-12,2025-12-01,53.16894625313042,0,True,True,False,False,False,False
2025-12-27,Casablanca,Ligne A330,Sous-ensemble composite,OF-2025-006697,63,61,2,59.46,7,7,À l'heure,Défaut assemblage,Majeure,1044.37,Équipe Alpha,Après-midi,0.8647,55.98,2.85,0.9682539682539683,0.031746031746031744,False,2025-12,2025-12-01,61.553985872855705,0,True,False,False,False,False,False
2025-12-27,Montoir-de-Bretagne,Ligne A320,Porte avion,OF-2024-000502,71,65,6,64.92,6,9,En retard,Défaut dimensionnel,Majeure,2205.03,Équipe Alpha,Après-midi,0.9581,64.14,3.29,0.9154929577464789,0.08450704225352113,True,2025-12,2025-12-01,60.07393715341959,3,True,False,False,False,False,False
2025-12-27,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2024-000540,57,57,0,46.29,4,4,À l'heure,Aucune,Aucune,0.0,Équipe Alpha,Après-midi,0.9148,55.41,2.23,1.0,0.0,False,2025-12,2025-12-01,73.88204795852236,0,False,False,False,False,False,False
2025-12-27,Casablanca,Ligne A350,Cadre structure,OF-2025-004781,56,54,2,61.34,2,2,À l'heure,Contrôle qualité bloquant,Critique,1547.65,Équipe Alpha,Matin,0.8981,69.95,2.27,0.9642857142857143,0.03571428571428571,False,2025-12,2025-12-01,52.820345614607106,0,True,True,False,False,False,False
2025-12-27,Rochefort,Ligne A350,Porte avion,OF-2025-004375,64,58,6,41.26,2,2,À l'heure,Écart documentaire,Majeure,2763.89,Équipe Charlie,Matin,0.9254,69.47,2.3,0.90625,0.09375,False,2025-12,2025-12-01,84.34318952981096,0,True,False,False,False,False,False
2025-12-27,Casablanca,Ligne A350,Cadre structure,OF-2024-001406,52,47,5,57.6,9,9,À l'heure,Contrôle qualité bloquant,Majeure,2359.44,Équipe Charlie,Matin,0.8566,72.81,2.47,0.9038461538461539,0.09615384615384616,False,2025-12,2025-12-01,48.95833333333333,0,True,False,False,False,False,False
2025-12-27,Casablanca,Ligne A350,Plancher cabine,OF-2025-011655,59,56,3,43.62,9,12,En retard,Défaut assemblage,Mineure,1093.97,Équipe Delta,Matin,0.9265,68.3,1.91,0.9491525423728814,0.05084745762711865,True,2025-12,2025-12-01,77.02888583218707,3,True,False,False,False,False,False
2025-12-27,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2024-007292,60,55,5,64.54,10,9,À l'heure,Défaut dimensionnel,Mineure,2056.43,Équipe Bravo,Matin,0.9199,61.4,2.9,0.9166666666666666,0.08333333333333333,False,2025-12,2025-12-01,51.13108149984505,-1,True,False,False,False,False,False
2025-12-27,Casablanca,Ligne A330,Cadre structure,OF-2024-003630,72,68,4,43.85,5,4,À l'heure,Contrôle qualité bloquant,Majeure,1943.05,Équipe Alpha,Après-midi,0.8513,76.1,2.65,0.9444444444444444,0.05555555555555555,False,2025-12,2025-12-01,93.04446978335234,-1,True,False,False,False,False,False
2025-12-27,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2024-011878,75,70,5,58.78,3,2,À l'heure,Défaut dimensionnel,Majeure,1719.78,Équipe Bravo,Nuit,0.8762,69.26,2.9,0.9333333333333333,0.06666666666666667,False,2025-12,2025-12-01,71.45287512759442,-1,True,False,False,False,False,False
2025-12-27,Casablanca,Ligne A320,Plancher cabine,OF-2024-006198,47,45,2,33.8,5,5,À l'heure,Non-conformité matière,Majeure,1026.82,Équipe Alpha,Matin,0.9083,74.68,1.99,0.9574468085106383,0.0425531914893617,False,2025-12,2025-12-01,79.88165680473374,0,True,False,False,False,False,False
2025-12-27,Rochefort,Ligne A350,Porte avion,OF-2025-000247,65,60,5,77.22,8,8,À l'heure,Défaut dimensionnel,Majeure,1769.84,Équipe Charlie,Nuit,0.9171,69.14,3.05,0.9230769230769231,0.07692307692307693,False,2025-12,2025-12-01,46.62004662004662,0,True,False,False,False,False,False
2025-12-27,Montoir-de-Bretagne,Ligne A320,Plancher cabine,OF-2025-000873,60,60,0,28.82,2,5,En retard,Aucune,Aucune,0.0,Équipe Delta,Nuit,0.9723,63.45,2.0,1.0,0.0,True,2025-12,2025-12-01,124.91325468424705,3,False,False,False,False,False,False
2025-12-27,Casablanca,Ligne Composite,Panneau fuselage,OF-2024-000068,70,67,3,67.13,10,10,À l'heure,Panne machine,Majeure,1618.19,Équipe Bravo,Matin,0.7782,74.79,3.68,0.9571428571428572,0.04285714285714286,False,2025-12,2025-12-01,59.883807537613585,0,True,False,False,False,False,False
2025-12-27,Montoir-de-Bretagne,Ligne Composite,Cadre structure,OF-2025-007155,64,62,2,61.01,2,2,À l'heure,Écart documentaire,Mineure,872.4,Équipe Charlie,Nuit,0.9089,70.68,1.69,0.96875,0.03125,False,2025-12,2025-12-01,60.97361088346173,0,True,False,False,False,False,False
2025-12-28,Montoir-de-Bretagne,Ligne A350,Cadre structure,OF-2025-002547,60,55,5,60.67,10,9,À l'heure,Panne machine,Critique,2795.52,Équipe Charlie,Matin,0.8342,68.515,2.8,0.9166666666666666,0.08333333333333333,False,2025-12,2025-12-01,54.39261579034118,-1,True,True,False,False,False,False
2025-12-28,Rochefort,Ligne A330,Sous-ensemble composite,OF-2025-010937,59,56,3,68.04,8,9,En retard,Panne machine,Majeure,1185.54,Équipe Delta,Après-midi,0.8467,68.95,4.09,0.9491525423728814,0.05084745762711865,True,2025-12,2025-12-01,49.38271604938271,1,True,False,False,False,False,False
2025-12-28,Casablanca,Ligne A320,Plancher cabine,OF-2024-004190,80,78,2,45.35,4,9,En retard,Écart documentaire,Majeure,1032.43,Équipe Delta,Après-midi,0.9258,71.41,2.13,0.975,0.025,True,2025-12,2025-12-01,103.1973539140022,5,True,False,False,False,False,False
2025-12-28,Casablanca,Ligne Composite,Panneau fuselage,OF-2024-003474,72,62,10,52.75,10,13,En retard,Retouche peinture,Mineure,4106.79,Équipe Delta,Après-midi,0.8981,69.81,3.43,0.8611111111111112,0.1388888888888889,True,2025-12,2025-12-01,70.52132701421802,3,True,False,False,True,False,False
2025-12-28,Casablanca,Ligne A350,Cadre structure,OF-2024-007248,77,73,4,50.56,2,2,À l'heure,Défaut dimensionnel,Mineure,1197.54,Équipe Charlie,Matin,0.8876,56.49,2.37,0.948051948051948,0.05194805194805195,False,2025-12,2025-12-01,86.62974683544304,0,True,False,False,False,False,False
2025-12-28,Casablanca,Ligne A320,Plancher cabine,OF-2024-000188,49,48,1,40.51,3,3,À l'heure,Panne machine,Majeure,666.98,Équipe Bravo,Matin,0.8543,79.92,3.75,0.9795918367346939,0.02040816326530612,False,2025-12,2025-12-01,71.09355714638362,0,True,False,False,False,False,False
2025-12-28,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2025-002483,72,69,3,67.4,11,13,En retard,Écart documentaire,Majeure,1567.26,Équipe Bravo,Après-midi,0.9397,70.32,0.96,0.9583333333333334,0.041666666666666664,True,2025-12,2025-12-01,61.42433234421364,2,True,False,False,False,False,False
2025-12-28,Montoir-de-Bretagne,Ligne A320,Plancher cabine,OF-2025-009055,67,64,3,30.65,10,9,À l'heure,Retouche peinture,Mineure,840.96,Équipe Alpha,Matin,0.9454,64.44,2.81,0.9552238805970149,0.04477611940298507,False,2025-12,2025-12-01,125.28548123980424,-1,True,False,False,False,False,False
